lag_sweep	g_CM
5910	8.06734070E+01
5915	8.07764610E+01
5920	8.08067492E+01
5925	8.09612227E+01
5930	8.09749564E+01
5935	8.11358209E+01
5940	8.11924408E+01
5945	8.13405545E+01
5950	8.14171657E+01
5955	8.16276455E+01
5960	8.16982828E+01
5965	8.19259322E+01
5970	8.19349608E+01
5975	8.20814171E+01
5980	8.21048161E+01
5985	8.21715300E+01
5990	8.21875207E+01
5995	8.23034105E+01
6000	8.23122311E+01
6005	8.23817938E+01
6010	8.23998228E+01
6015	8.25240496E+01
6020	8.25461227E+01
6025	8.26495219E+01
6030	8.26744927E+01
6035	8.28339014E+01
6040	8.28099789E+01
6045	8.29562586E+01
6050	8.29602030E+01
6055	8.30253495E+01
6060	8.30564110E+01
6065	8.31013684E+01
6070	8.31610877E+01
6075	8.32347848E+01
6080	8.32259277E+01
6085	8.32101441E+01
6090	8.32256783E+01
6095	8.31008162E+01
6100	8.31694472E+01
6105	8.31402016E+01
6110	8.31868740E+01
6115	8.31565170E+01
6120	8.31352328E+01
6125	8.30740017E+01
6130	8.30611300E+01
6135	8.29783353E+01
6140	8.29424292E+01
6145	8.29561791E+01
6150	8.29056918E+01
6155	8.29575360E+01
6160	8.29765981E+01
6165	8.30996468E+01
6170	8.30993805E+01
6175	8.31037914E+01
6180	8.32104238E+01
6185	8.33491233E+01
6190	8.34210438E+01
6195	8.34124719E+01
6200	8.34636978E+01
6205	8.33550085E+01
6210	8.32352481E+01
6215	8.32109942E+01
6220	8.32257894E+01
6225	8.32067222E+01
6230	8.32175952E+01
6235	8.32478635E+01
6240	8.32583784E+01
6245	8.36645457E+01
